fdcId,database,subCategory
2708212,survey_fndds,"Tortilla, corn, other chips"
2708213,survey_fndds,Pretzels/snack mix
2708214,survey_fndds,Potato chips
2708215,survey_fndds,"Crackers, excludes saltines"
2708216,survey_fndds,Popcorn
2708217,survey_fndds,Popcorn
2708218,survey_fndds,Popcorn
2708219,survey_fndds,Popcorn
2708220,survey_fndds,Popcorn
2708221,survey_fndds,Popcorn
2708222,survey_fndds,Popcorn
2708223,survey_fndds,Popcorn
2708224,survey_fndds,Popcorn
2708225,survey_fndds,Popcorn
2708226,survey_fndds,Popcorn
2708227,survey_fndds,Popcorn
2708228,survey_fndds,Popcorn
2708229,survey_fndds,Popcorn
2708230,survey_fndds,Popcorn
2708231,survey_fndds,Popcorn
2708232,survey_fndds,Popcorn
2708233,survey_fndds,Popcorn
2708234,survey_fndds,Popcorn
2708235,survey_fndds,Popcorn
2708236,survey_fndds,Popcorn
2708237,survey_fndds,Popcorn
2708238,survey_fndds,Popcorn
2708239,survey_fndds,Popcorn
2708240,survey_fndds,Popcorn
2708241,survey_fndds,Popcorn
2708242,survey_fndds,"Tortilla, corn, other chips"
2708243,survey_fndds,"Tortilla, corn, other chips"
2708244,survey_fndds,"Tortilla, corn, other chips"
2708245,survey_fndds,"Tortilla, corn, other chips"
2708246,survey_fndds,"Tortilla, corn, other chips"
2708247,survey_fndds,Pretzels/snack mix
2708248,survey_fndds,Pretzels/snack mix
2708249,survey_fndds,Pretzels/snack mix
2708250,survey_fndds,Pretzels/snack mix
2708251,survey_fndds,Pretzels/snack mix
2708252,survey_fndds,Pretzels/snack mix
2708253,survey_fndds,Pretzels/snack mix
2708254,survey_fndds,Pretzels/snack mix
2708255,survey_fndds,Pretzels/snack mix
2708256,survey_fndds,Pretzels/snack mix
2708257,survey_fndds,Pretzels/snack mix
2708258,survey_fndds,Pretzels/snack mix
2708259,survey_fndds,Pretzels/snack mix
2708260,survey_fndds,Pretzels/snack mix
2708261,survey_fndds,Pretzels/snack mix
2708262,survey_fndds,Pretzels/snack mix
2708263,survey_fndds,Pretzels/snack mix
2708264,survey_fndds,Pretzels/snack mix
2708265,survey_fndds,Pretzels/snack mix
2708266,survey_fndds,Pretzels/snack mix
2708267,survey_fndds,Pretzels/snack mix
2708268,survey_fndds,Pretzels/snack mix
2708269,survey_fndds,Pretzels/snack mix
2708270,survey_fndds,Pretzels/snack mix
2708271,survey_fndds,Pretzels/snack mix
2708272,survey_fndds,Pretzels/snack mix
2708273,survey_fndds,Pretzels/snack mix
2708274,survey_fndds,Pretzels/snack mix
2708275,survey_fndds,Pretzels/snack mix
2708276,survey_fndds,Pretzels/snack mix
2708277,survey_fndds,Pretzels/snack mix
2708278,survey_fndds,Pretzels/snack mix
2708279,survey_fndds,Pretzels/snack mix
2708280,survey_fndds,Pretzels/snack mix
2708281,survey_fndds,Pretzels/snack mix
2708282,survey_fndds,Pretzels/snack mix
2708283,survey_fndds,Pretzels/snack mix
2708284,survey_fndds,Pretzels/snack mix
2708285,survey_fndds,Pretzels/snack mix
2708286,survey_fndds,Pretzels/snack mix
2708287,survey_fndds,Pretzels/snack mix
2708288,survey_fndds,Pretzels/snack mix
2708289,survey_fndds,Pretzels/snack mix
2708290,survey_fndds,"Tortilla, corn, other chips"
2708291,survey_fndds,Pretzels/snack mix
2708292,survey_fndds,"Crackers, excludes saltines"
2708293,survey_fndds,"Tortilla, corn, other chips"
2708294,survey_fndds,"Pancakes, waffles, French toast"
2708295,survey_fndds,"Pancakes, waffles, French toast"
2708296,survey_fndds,"Pancakes, waffles, French toast"
2708297,survey_fndds,"Pancakes, waffles, French toast"
2708298,survey_fndds,"Pancakes, waffles, French toast"
2708299,survey_fndds,"Pancakes, waffles, French toast"
2708300,survey_fndds,"Pancakes, waffles, French toast"
2708301,survey_fndds,"Pancakes, waffles, French toast"
2708302,survey_fndds,"Pancakes, waffles, French toast"
2708303,survey_fndds,"Pancakes, waffles, French toast"
2708304,survey_fndds,"Pancakes, waffles, French toast"
2708305,survey_fndds,"Pancakes, waffles, French toast"
2708306,survey_fndds,"Pancakes, waffles, French toast"
2708307,survey_fndds,"Pancakes, waffles, French toast"
2708308,survey_fndds,"Pancakes, waffles, French toast"
2708309,survey_fndds,"Pancakes, waffles, French toast"
2708310,survey_fndds,"Pancakes, waffles, French toast"
2708311,survey_fndds,"Pancakes, waffles, French toast"
2708312,survey_fndds,"Pancakes, waffles, French toast"
2708313,survey_fndds,"Pancakes, waffles, French toast"
2708314,survey_fndds,"Pancakes, waffles, French toast"
2708315,survey_fndds,"Pancakes, waffles, French toast"
2708316,survey_fndds,"Pancakes, waffles, French toast"
2708317,survey_fndds,"Pancakes, waffles, French toast"
2708318,survey_fndds,"Pancakes, waffles, French toast"
2708319,survey_fndds,"Pancakes, waffles, French toast"
2708320,survey_fndds,"Pancakes, waffles, French toast"
2708321,survey_fndds,"Pancakes, waffles, French toast"
2708322,survey_fndds,"Pancakes, waffles, French toast"
2708323,survey_fndds,"Pancakes, waffles, French toast"
2708324,survey_fndds,"Pancakes, waffles, French toast"
2708325,survey_fndds,"Pancakes, waffles, French toast"
2708326,survey_fndds,"Pancakes, waffles, French toast"
2708327,survey_fndds,"Pancakes, waffles, French toast"
2708328,survey_fndds,"Pancakes, waffles, French toast"
2708329,survey_fndds,"Pancakes, waffles, French toast"
2708330,survey_fndds,"Pancakes, waffles, French toast"
2708331,survey_fndds,"Pancakes, waffles, French toast"
2708332,survey_fndds,"Pancakes, waffles, French toast"
2708333,survey_fndds,"Pancakes, waffles, French toast"
2708334,survey_fndds,"Pancakes, waffles, French toast"
2708335,survey_fndds,"Pancakes, waffles, French toast"
2708336,survey_fndds,"Pancakes, waffles, French toast"
2708337,survey_fndds,"Pancakes, waffles, French toast"
2708338,survey_fndds,"Pancakes, waffles, French toast"
2708339,survey_fndds,"Pancakes, waffles, French toast"
2708340,survey_fndds,"Pancakes, waffles, French toast"
2708341,survey_fndds,"Pancakes, waffles, French toast"
2708342,survey_fndds,"Pancakes, waffles, French toast"
2708343,survey_fndds,"Pancakes, waffles, French toast"
2708344,survey_fndds,"Biscuits, muffins, quick breads"
2708345,survey_fndds,Rice mixed dishes
2708346,survey_fndds,Rice mixed dishes
2708347,survey_fndds,"Pancakes, waffles, French toast"
2708348,survey_fndds,Rice mixed dishes
2708349,survey_fndds,"Doughnuts, sweet rolls, pastries"
2708350,survey_fndds,"Doughnuts, sweet rolls, pastries"
2708351,survey_fndds,"Pasta, noodles, cooked grains"
2708352,survey_fndds,"Pasta, noodles, cooked grains"
2708353,survey_fndds,"Pasta, noodles, cooked grains"
2708354,survey_fndds,"Crackers, excludes saltines"
2708355,survey_fndds,"Pasta, noodles, cooked grains"
2708356,survey_fndds,"Pasta, noodles, cooked grains"
2708357,survey_fndds,"Pasta, noodles, cooked grains"
2708358,survey_fndds,"Pasta, noodles, cooked grains"
2708359,survey_fndds,"Pasta, noodles, cooked grains"
2708360,survey_fndds,Grits and other cooked cereals
2708361,survey_fndds,"Pasta, noodles, cooked grains"
2708362,survey_fndds,"Pasta, noodles, cooked grains"
2708363,survey_fndds,Grits and other cooked cereals
2708364,survey_fndds,Grits and other cooked cereals
2708365,survey_fndds,Grits and other cooked cereals
2708366,survey_fndds,Grits and other cooked cereals
2708367,survey_fndds,Grits and other cooked cereals
2708368,survey_fndds,Grits and other cooked cereals
2708369,survey_fndds,Grits and other cooked cereals
2708370,survey_fndds,Grits and other cooked cereals
2708371,survey_fndds,Grits and other cooked cereals
2708372,survey_fndds,Grits and other cooked cereals
2708373,survey_fndds,Grits and other cooked cereals
2708374,survey_fndds,Grits and other cooked cereals
2708375,survey_fndds,Grits and other cooked cereals
2708376,survey_fndds,Grits and other cooked cereals
2708377,survey_fndds,"Pasta, noodles, cooked grains"
2708378,survey_fndds,Oatmeal
2708379,survey_fndds,Oatmeal
2708380,survey_fndds,Oatmeal
2708381,survey_fndds,Oatmeal
2708382,survey_fndds,Oatmeal
2708383,survey_fndds,Oatmeal
2708384,survey_fndds,Oatmeal
2708385,survey_fndds,Oatmeal
2708386,survey_fndds,Oatmeal
2708387,survey_fndds,Oatmeal
2708388,survey_fndds,Oatmeal
2708389,survey_fndds,Oatmeal
2708390,survey_fndds,Oatmeal
2708391,survey_fndds,Oatmeal
2708392,survey_fndds,Oatmeal
2708393,survey_fndds,Oatmeal
2708394,survey_fndds,Oatmeal
2708395,survey_fndds,Oatmeal
2708396,survey_fndds,Oatmeal
2708397,survey_fndds,Oatmeal
2708398,survey_fndds,Oatmeal
2708399,survey_fndds,"Pasta, noodles, cooked grains"
2708400,survey_fndds,"Pasta, noodles, cooked grains"
2708401,survey_fndds,"Pasta, noodles, cooked grains"
2708402,survey_fndds,Rice
2708403,survey_fndds,Rice
2708404,survey_fndds,Rice
2708405,survey_fndds,Rice
2708406,survey_fndds,Rice
2708407,survey_fndds,Rice
2708408,survey_fndds,Rice
2708409,survey_fndds,Rice
2708410,survey_fndds,Rice
2708411,survey_fndds,Rice
2708412,survey_fndds,Rice
2708413,survey_fndds,Rice
2708414,survey_fndds,Rice
2708415,survey_fndds,Grits and other cooked cereals
2708416,survey_fndds,Rice
2708417,survey_fndds,Rice
2708418,survey_fndds,Rice
2708419,survey_fndds,Rice
2708420,survey_fndds,Rice
2708421,survey_fndds,Rice
2708422,survey_fndds,Rice
2708423,survey_fndds,Rice
2708424,survey_fndds,Rice
2708425,survey_fndds,Rice
2708426,survey_fndds,Rice
2708427,survey_fndds,Rice
2708428,survey_fndds,Rice
2708429,survey_fndds,Rice
2708430,survey_fndds,Rice
2708431,survey_fndds,Rice
2708432,survey_fndds,Rice
2708433,survey_fndds,Grits and other cooked cereals
2708434,survey_fndds,Grits and other cooked cereals
2708435,survey_fndds,Grits and other cooked cereals
2708436,survey_fndds,Grits and other cooked cereals
2708437,survey_fndds,Grits and other cooked cereals
2708438,survey_fndds,"Pasta, noodles, cooked grains"
2708439,survey_fndds,"Pasta, noodles, cooked grains"
2708440,survey_fndds,"Pasta, noodles, cooked grains"
2708441,survey_fndds,"Pasta, noodles, cooked grains"
2708442,survey_fndds,Grits and other cooked cereals
2708443,survey_fndds,Grits and other cooked cereals
2708444,survey_fndds,Grits and other cooked cereals
2708445,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708446,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708447,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708448,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708449,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708450,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708451,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708452,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708453,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708454,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708455,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708456,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708457,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708458,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708459,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708460,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708461,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708462,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708463,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708464,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708465,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708466,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708467,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708468,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708469,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708470,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708471,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708472,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708473,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708474,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708475,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708476,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708477,survey_fndds,Not included in a food category
2708478,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708479,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708480,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708481,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708482,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708483,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708484,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708485,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708486,survey_fndds,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
2708487,survey_fndds,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
2708488,survey_fndds,Not included in a food category
2708489,survey_fndds,Not included in a food category
2708490,survey_fndds,Not included in a food category
2708491,survey_fndds,Baby food: cereals
2708492,survey_fndds,Baby food: cereals
2708493,survey_fndds,Baby food: cereals
2708494,survey_fndds,Baby food: cereals
2708495,survey_fndds,Baby food: cereals
2708496,survey_fndds,Baby food: cereals
2708497,survey_fndds,Baby food: cereals
2708498,survey_fndds,Baby food: cereals
2708499,survey_fndds,Baby food: cereals
2708500,survey_fndds,Baby food: cereals
2708501,survey_fndds,Baby food: cereals
2708502,survey_fndds,Baby food: cereals
2708503,survey_fndds,Baby food: cereals
2708504,survey_fndds,Baby food: cereals
2708505,survey_fndds,Other Mexican mixed dishes
2708506,survey_fndds,Other Mexican mixed dishes
2708507,survey_fndds,Other Mexican mixed dishes
2708508,survey_fndds,Burritos and tacos
2708509,survey_fndds,Burritos and tacos
2708510,survey_fndds,Burritos and tacos
2708511,survey_fndds,Burritos and tacos
2708512,survey_fndds,Burritos and tacos
2708513,survey_fndds,Burritos and tacos
2708514,survey_fndds,Burritos and tacos
2708515,survey_fndds,Burritos and tacos
2708516,survey_fndds,Burritos and tacos
2708517,survey_fndds,Burritos and tacos
2708518,survey_fndds,Burritos and tacos
2708519,survey_fndds,Burritos and tacos
2708520,survey_fndds,Burritos and tacos
2708521,survey_fndds,Burritos and tacos
2708522,survey_fndds,Burritos and tacos
2708523,survey_fndds,Burritos and tacos
2708524,survey_fndds,Burritos and tacos
2708525,survey_fndds,Burritos and tacos
2708526,survey_fndds,Burritos and tacos
2708527,survey_fndds,Burritos and tacos
2708528,survey_fndds,Burritos and tacos
2708529,survey_fndds,Burritos and tacos
2708530,survey_fndds,Burritos and tacos
2708531,survey_fndds,Burritos and tacos
2708532,survey_fndds,Burritos and tacos
2708533,survey_fndds,Burritos and tacos
2708534,survey_fndds,Burritos and tacos
2708535,survey_fndds,Burritos and tacos
2708536,survey_fndds,Burritos and tacos
2708537,survey_fndds,Burritos and tacos
2708538,survey_fndds,Burritos and tacos
2708539,survey_fndds,Burritos and tacos
2708540,survey_fndds,Burritos and tacos
2708541,survey_fndds,Burritos and tacos
2708542,survey_fndds,Burritos and tacos
2708543,survey_fndds,Burritos and tacos
2708544,survey_fndds,Burritos and tacos
2708545,survey_fndds,Burritos and tacos
2708546,survey_fndds,Burritos and tacos
2708547,survey_fndds,Burritos and tacos
2708548,survey_fndds,Burritos and tacos
2708549,survey_fndds,Burritos and tacos
2708550,survey_fndds,Burritos and tacos
2708551,survey_fndds,Burritos and tacos
2708552,survey_fndds,Burritos and tacos
2708553,survey_fndds,Burritos and tacos
2708554,survey_fndds,Burritos and tacos
2708555,survey_fndds,Other Mexican mixed dishes
2708556,survey_fndds,Other Mexican mixed dishes
2708557,survey_fndds,Other Mexican mixed dishes
2708558,survey_fndds,Other Mexican mixed dishes
2708559,survey_fndds,Other Mexican mixed dishes
2708560,survey_fndds,Other Mexican mixed dishes
2708561,survey_fndds,Other Mexican mixed dishes
2708562,survey_fndds,Other Mexican mixed dishes
2708563,survey_fndds,Other Mexican mixed dishes
2708564,survey_fndds,Other Mexican mixed dishes
2708565,survey_fndds,Other Mexican mixed dishes
2708566,survey_fndds,Other Mexican mixed dishes
2708567,survey_fndds,Other Mexican mixed dishes
2708568,survey_fndds,Other Mexican mixed dishes
2708569,survey_fndds,Other Mexican mixed dishes
2708570,survey_fndds,Other Mexican mixed dishes
2708571,survey_fndds,Other Mexican mixed dishes
2708572,survey_fndds,Other Mexican mixed dishes
2708573,survey_fndds,Other Mexican mixed dishes
2708574,survey_fndds,Other Mexican mixed dishes
2708575,survey_fndds,Other Mexican mixed dishes
2708576,survey_fndds,Nachos
2708577,survey_fndds,Nachos
2708578,survey_fndds,Nachos
2708579,survey_fndds,Nachos
2708580,survey_fndds,Nachos
2708581,survey_fndds,Nachos
2708582,survey_fndds,Nachos
2708583,survey_fndds,Other Mexican mixed dishes
2708584,survey_fndds,Other Mexican mixed dishes
2708585,survey_fndds,Other Mexican mixed dishes
2708586,survey_fndds,Other Mexican mixed dishes
2708587,survey_fndds,Other Mexican mixed dishes
2708588,survey_fndds,Other Mexican mixed dishes
2708589,survey_fndds,Other Mexican mixed dishes
2708590,survey_fndds,Other Mexican mixed dishes
2708591,survey_fndds,Other Mexican mixed dishes
2708592,survey_fndds,Other Mexican mixed dishes
2708593,survey_fndds,Other Mexican mixed dishes
2708594,survey_fndds,Other Mexican mixed dishes
2708595,survey_fndds,Other Mexican mixed dishes
2708596,survey_fndds,Other Mexican mixed dishes
2708597,survey_fndds,Egg/breakfast sandwiches
2708598,survey_fndds,Egg/breakfast sandwiches
2708599,survey_fndds,Other Mexican mixed dishes
2708600,survey_fndds,Other Mexican mixed dishes
2708601,survey_fndds,Other Mexican mixed dishes
2708602,survey_fndds,Egg/breakfast sandwiches
2708603,survey_fndds,Other Mexican mixed dishes
2708604,survey_fndds,Other Mexican mixed dishes
2708605,survey_fndds,Other Mexican mixed dishes
2708606,survey_fndds,Other Mexican mixed dishes
2708607,survey_fndds,Other Mexican mixed dishes
2708608,survey_fndds,Other Mexican mixed dishes
2708609,survey_fndds,Other Mexican mixed dishes
2708610,survey_fndds,Other Mexican mixed dishes
2708611,survey_fndds,Other Mexican mixed dishes
2708612,survey_fndds,Pizza
2708613,survey_fndds,Pizza
2708614,survey_fndds,Pizza
2708615,survey_fndds,Pizza
2708616,survey_fndds,Pizza
2708617,survey_fndds,Pizza
2708618,survey_fndds,Pizza
2708619,survey_fndds,Pizza
2708620,survey_fndds,Pizza
2708621,survey_fndds,Pizza
2708622,survey_fndds,Pizza
2708623,survey_fndds,Pizza
2708624,survey_fndds,Pizza
2708625,survey_fndds,Pizza
2708626,survey_fndds,Pizza
2708627,survey_fndds,Pizza
2708628,survey_fndds,Pizza
2708629,survey_fndds,Pizza
2708630,survey_fndds,Pizza
2708631,survey_fndds,Pizza
2708632,survey_fndds,Pizza
2708633,survey_fndds,Pizza
2708634,survey_fndds,Pizza
2708635,survey_fndds,Pizza
2708636,survey_fndds,Pizza
2708637,survey_fndds,Pizza
2708638,survey_fndds,Pizza
2708639,survey_fndds,Pizza
2708640,survey_fndds,Pizza
2708641,survey_fndds,Pizza
2708642,survey_fndds,Pizza
2708643,survey_fndds,Pizza
2708644,survey_fndds,Pizza
2708645,survey_fndds,Pizza
2708646,survey_fndds,Pizza
2708647,survey_fndds,Pizza
2708648,survey_fndds,Pizza
2708649,survey_fndds,Pizza
2708650,survey_fndds,Pizza
2708651,survey_fndds,Pizza
2708652,survey_fndds,Pizza
2708653,survey_fndds,Pizza
2708654,survey_fndds,Pizza
2708655,survey_fndds,Pizza
2708656,survey_fndds,Pizza
2708657,survey_fndds,Pizza
2708658,survey_fndds,Pizza
2708659,survey_fndds,Pizza
2708660,survey_fndds,Pizza
2708661,survey_fndds,Pizza
2708662,survey_fndds,Pizza
2708663,survey_fndds,Pizza
2708664,survey_fndds,Pizza
2708665,survey_fndds,Pizza
2708666,survey_fndds,Pizza
2708667,survey_fndds,Pizza
2708668,survey_fndds,Pizza
2708669,survey_fndds,Pizza
2708670,survey_fndds,Pizza
2708671,survey_fndds,Pizza
2708672,survey_fndds,Pizza
2708673,survey_fndds,Pizza
2708674,survey_fndds,Pizza
2708675,survey_fndds,Pizza
2708676,survey_fndds,Pizza
2708677,survey_fndds,Pizza
2708678,survey_fndds,Pizza
2708679,survey_fndds,Pizza
2708680,survey_fndds,Pizza
2708681,survey_fndds,Pizza
2708682,survey_fndds,Pizza
2708683,survey_fndds,Pizza
2708684,survey_fndds,Pizza
2708685,survey_fndds,Pizza
2708686,survey_fndds,Pizza
2708687,survey_fndds,Pizza
2708688,survey_fndds,Pizza
2708689,survey_fndds,Pizza
2708690,survey_fndds,Pizza
2708691,survey_fndds,Pizza
2708692,survey_fndds,Pizza
2708693,survey_fndds,Pizza
2708694,survey_fndds,Pizza
2708695,survey_fndds,Pizza
2708696,survey_fndds,Pizza
2708697,survey_fndds,Pizza
2708698,survey_fndds,Pizza
2708699,survey_fndds,Egg/breakfast sandwiches
2708700,survey_fndds,"Egg rolls, dumplings, sushi"
2708701,survey_fndds,"Egg rolls, dumplings, sushi"
2708702,survey_fndds,"Egg rolls, dumplings, sushi"
2708703,survey_fndds,"Egg rolls, dumplings, sushi"
2708704,survey_fndds,"Egg rolls, dumplings, sushi"
2708705,survey_fndds,"Egg rolls, dumplings, sushi"
2708706,survey_fndds,"Egg rolls, dumplings, sushi"
2708707,survey_fndds,"Egg rolls, dumplings, sushi"
2708708,survey_fndds,"Egg rolls, dumplings, sushi"
2708709,survey_fndds,Turnovers and other grain-based items
2708710,survey_fndds,Turnovers and other grain-based items
2708711,survey_fndds,Turnovers and other grain-based items
2708712,survey_fndds,Turnovers and other grain-based items
2708713,survey_fndds,Turnovers and other grain-based items
2708714,survey_fndds,Turnovers and other grain-based items
2708715,survey_fndds,"Biscuits, muffins, quick breads"
2708716,survey_fndds,Meat mixed dishes
2708717,survey_fndds,Seafood mixed dishes
2708718,survey_fndds,Meat mixed dishes
2708719,survey_fndds,Turnovers and other grain-based items
2708720,survey_fndds,Turnovers and other grain-based items
2708721,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708722,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708723,survey_fndds,Turnovers and other grain-based items
2708724,survey_fndds,"Egg rolls, dumplings, sushi"
2708725,survey_fndds,"Egg rolls, dumplings, sushi"
2708726,survey_fndds,"Doughnuts, sweet rolls, pastries"
2708727,survey_fndds,Turnovers and other grain-based items
2708728,survey_fndds,Turnovers and other grain-based items
2708729,survey_fndds,Turnovers and other grain-based items
2708730,survey_fndds,Turnovers and other grain-based items
2708731,survey_fndds,Turnovers and other grain-based items
2708732,survey_fndds,Turnovers and other grain-based items
2708733,survey_fndds,Turnovers and other grain-based items
2708734,survey_fndds,Turnovers and other grain-based items
2708735,survey_fndds,Turnovers and other grain-based items
2708736,survey_fndds,Turnovers and other grain-based items
2708737,survey_fndds,Turnovers and other grain-based items
2708738,survey_fndds,Turnovers and other grain-based items
2708739,survey_fndds,Turnovers and other grain-based items
2708740,survey_fndds,Turnovers and other grain-based items
2708741,survey_fndds,Turnovers and other grain-based items
2708742,survey_fndds,Turnovers and other grain-based items
2708743,survey_fndds,Turnovers and other grain-based items
2708744,survey_fndds,Egg/breakfast sandwiches
2708745,survey_fndds,Poultry mixed dishes
2708746,survey_fndds,Turnovers and other grain-based items
2708747,survey_fndds,Turnovers and other grain-based items
2708748,survey_fndds,Turnovers and other grain-based items
2708749,survey_fndds,Turnovers and other grain-based items
2708750,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708751,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708752,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708753,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708754,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708755,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708756,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708757,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708758,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708759,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708760,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708761,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708762,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708763,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708764,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708765,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708766,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708767,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708768,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708769,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708770,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708771,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708772,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708773,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708774,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708775,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708776,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708777,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708778,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708779,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708780,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708781,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708782,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708783,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708784,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708785,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708786,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708787,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708788,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708789,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708790,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708791,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708792,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708793,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708794,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708795,survey_fndds,"Pasta mixed dishes, excludes macaroni and cheese"
2708796,survey_fndds,Fried rice and lo/chow mein
2708797,survey_fndds,Fried rice and lo/chow mein
